customerID,gender,SeniorCitizen,Partner,Dependents,tenure,PhoneService,MultipleLines,InternetService,OnlineSecurity,OnlineBackup,DeviceProtection,TechSupport,StreamingTV,StreamingMovies,Contract,PaperlessBilling,PaymentMethod,MonthlyCharges,TotalCharges,Churn
5018-HEKFO,0,0,0,0,0.1014492753623188,1,2,2,1,1,1,1,1,1,0,1,3,0.06218905472636821,0.029004154165705037,0
3976-NLDEZ,1,0,0,0,0.4264026973998779,1,0,2,1,1,1,1,1,1,0,0,3,0.02338308457711452,0.00020770828525268348,0
2282-YGNOR,0,0,0,0,0.3768115942028985,1,0,0,2,0,2,2,0,0,1,0,1,0.3955223880597015,0.1979806138933764,0
5336-UFNZP,0,0,1,1,0.898550724637681,1,2,1,0,2,2,0,2,2,1,1,2,0.8875621890547265,0.8110662358642973,0
6854-EXGSF,0,0,0,0,0.07246376811594202,1,2,0,2,2,2,0,0,0,0,1,0,0.4701492537313433,0.06396838218324485,0
1241-EZFMJ,1,0,1,0,0.8405797101449275,1,2,2,1,1,1,1,1,1,2,0,0,0.07164179104477619,0.17537502884837292,0
9233-PSYHO,0,0,0,0,0.6086956521739131,1,2,1,0,0,2,0,2,2,1,1,0,0.8149253731343284,0.5124624971151628,0
5376-PCKNB,1,0,1,1,0.9999999999999999,1,2,1,0,2,2,0,2,2,1,1,1,0.8577114427860697,0.8585506577429033,0
8044-BGWPI,1,0,1,1,0.13043478260869562,1,0,2,1,1,1,1,1,1,0,1,2,0.028855721393034828,0.03314678052157857,0
4060-LDNLU,1,0,0,0,0.05797101449275363,1,2,1,0,0,0,0,2,2,0,0,2,0.7756218905472638,0.07164781906300483,0
3589-PPVKW,1,0,0,0,0.08695652173913042,1,0,0,0,0,0,0,0,0,0,1,3,0.2601990049751244,0.038004846526655894,0
8327-LZKAS,0,0,1,0,0.5797101449275363,1,2,1,0,0,2,2,2,2,1,1,2,0.8885572139303483,0.5210131548580659,1
5887-IKKYO,1,0,1,1,0.7971014492753623,1,2,1,0,0,2,2,0,2,2,0,0,0.7572139303482587,0.6398396030463882,0
1075-BGWOH,1,0,1,0,0.18840579710144925,1,2,1,0,0,2,0,2,2,0,1,2,0.8009950248756219,0.18102354027232861,1
1755-RMCXH,1,0,1,1,0.4661002186524596,1,0,2,1,1,1,1,1,1,0,0,3,0.020398009950248763,0.0024751903992614732,0
0302-JOIVN,0,0,1,0,0.07246376811594202,1,0,1,0,2,2,0,2,2,0,0,2,0.8248756218905473,0.09509577659819984,1
3858-XHYJO,0,0,1,0,0.5362318840579711,1,2,1,2,0,2,0,2,2,1,0,0,0.8706467661691543,0.4857777521347796,0
4299-SIMNS,1,0,0,0,0.08695652173913042,1,2,1,2,0,0,0,0,0,0,1,2,0.6258706467661692,0.08835102700207706,0
7025-IWFHT,1,0,0,0,0.5507246376811594,1,0,1,0,2,0,2,2,0,1,1,2,0.7094527363184079,0.42821947842141705,0
6261-LHRTG,0,0,0,0,0.33333333333333326,1,0,0,0,2,2,0,0,0,0,1,1,0.36318407960199006,0.16017770597738287,0
7841-FCRQD,0,0,1,0,0.43478260869565205,1,0,0,0,2,0,2,0,0,1,1,1,0.35323383084577115,0.21215093468728363,0
2056-EVGZL,1,0,1,1,0.9420289855072463,1,0,1,0,2,2,2,2,2,1,0,1,0.8706467661691543,0.8427994461112394,0
8777-MBMTS,0,0,1,0,0.898550724637681,1,0,1,0,2,2,2,2,2,2,1,1,0.8716417910447761,0.7739095315024233,0
7753-USQYQ,1,0,0,0,0.753623188405797,1,0,0,0,2,0,2,0,2,1,1,2,0.45721393034825875,0.41639741518578355,0
5366-IJEQJ,1,0,0,0,0.2463768115942029,1,2,1,0,0,2,0,2,0,0,1,2,0.7009950248756219,0.20109046849757672,1
7661-CPURM,1,0,0,0,0.2318840579710145,1,0,1,0,0,0,2,0,2,1,1,1,0.691044776119403,0.19699399953842603,0
6233-HXJMX,0,0,0,0,0.6086956521739131,1,2,1,0,0,2,0,0,2,0,1,1,0.7069651741293532,0.4815774290330025,0
5902-WBLSE,0,0,1,1,0.9710144927536231,1,0,2,1,1,1,1,1,1,2,1,1,0.018905472636815968,0.16067389799215326,0
1981-INRFU,0,0,0,0,0.4661002186524596,1,0,1,0,0,0,0,2,0,0,1,2,0.6119402985074627,0.01681283175628895,1
4971-PUYQO,0,0,0,0,0.3478260869565217,1,2,1,0,0,0,0,2,2,0,1,3,0.7592039800995025,0.31223171013154855,1
3239-TPHPZ,0,0,1,0,0.13043478260869562,1,0,2,1,1,1,1,1,1,2,1,2,0.017910447761194104,0.02835795061158547,0
5115-GZDEL,1,0,0,1,0.9999999999999999,1,1,0,2,2,2,2,2,2,2,0,1,0.4870646766169155,0.5369143780290792,0
3338-CVVEH,1,0,0,0,0.13043478260869562,1,2,1,0,0,0,0,2,2,0,0,2,0.7592039800995025,0.13325063466420492,0
8485-GJCDN,0,0,0,0,0.02898550724637681,1,0,1,0,0,0,0,0,0,0,1,3,0.5054726368159204,0.03458342949457649,1
2615-YVMYX,1,0,1,0,0.9855072463768115,1,2,1,2,2,2,0,2,2,0,1,2,0.8880597014925373,0.8879240710823909,0
2851-STERV,1,0,0,0,0.4637681159420289,1,0,0,0,0,2,2,2,2,1,1,2,0.5447761194029851,0.28299676898222936,0
4393-GEADV,1,0,1,1,0.9710144927536231,1,2,1,2,2,2,2,2,2,2,0,1,0.9601990049751244,0.9027809831525501,0
8486-AYEQH,0,0,0,0,0.40579710144927533,1,2,1,0,0,0,0,0,0,0,1,2,0.5751243781094527,0.25490422340180013,0
1527-SXDPN,1,0,1,1,0.7101449275362318,1,2,1,0,0,2,2,0,2,2,1,0,0.7761194029850746,0.5736729748442189,1
6029-WTIPC,1,0,0,0,0.4927536231884056,1,2,1,0,0,2,0,2,2,0,1,2,0.8243781094527363,0.429869605354258,1
8634-CILSZ,1,0,0,0,0.9565217391304347,1,2,1,0,2,0,2,2,2,1,1,0,0.8601990049751245,0.8310120009231481,1
5419-JKZNQ,1,0,1,0,0.39130434782608686,1,2,1,0,0,0,0,0,0,0,0,3,0.5935323383084578,0.2691726286637433,0
2495-KZNFB,0,0,0,0,0.43478260869565205,1,2,1,2,0,0,0,0,2,0,1,2,0.7203980099502487,0.34281098546042,0
1409-PHXTF,1,0,1,0,0.7391304347826086,1,2,1,0,2,2,2,2,2,2,1,2,0.9174129353233831,0.6991633971843988,0
4560-WQAQW,0,0,0,0,0.8115942028985507,1,2,0,2,0,0,2,0,2,1,0,0,0.5019900497512438,0.4675917378259866,0
9591-YVTEB,1,0,0,0,0.753623188405797,1,1,0,2,2,0,0,2,0,0,1,2,0.2646766169154229,0.2838968382183245,0
9309-BZGNT,1,0,1,0,0.9565217391304347,1,1,0,0,0,2,0,0,0,1,1,1,0.11492537313432832,0.24411493191783984,0
4274-DRSQT,0,0,0,0,0.9130434782608694,1,2,1,0,2,0,0,2,0,1,1,0,0.7029850746268658,0.6902030925455804,0
2027-DNKIV,1,0,1,1,0.4927536231884056,1,0,0,2,0,2,2,0,0,1,1,3,0.4029850746268657,0.2520540041541657,0
8075-GXIUB,1,0,1,0,0.08695652173913042,1,0,2,1,1,1,1,1,1,1,0,1,0.01592039800995032,0.01896492037849065,0
2885-HIJDH,1,0,1,1,0.9565217391304347,1,2,0,2,0,2,2,2,2,2,0,0,0.6830845771144279,0.7125894299561505,0
5424-RLQLC,1,0,0,0,0.1014492753623188,1,0,0,0,2,0,0,2,0,0,1,3,0.4119402985074627,0.07156127394414954,0
6682-QJDGB,1,0,0,1,0.5362318840579711,1,0,0,2,2,0,0,0,0,0,1,3,0.3681592039800995,0.2446803600276944,1
6507-DTJZV,1,0,0,1,0.14492753623188404,1,0,0,0,0,0,0,2,2,0,0,1,0.47910447761194036,0.09380913916455111,0
8780-IXSTS,0,0,0,0,0.04347826086956521,1,2,1,0,2,0,0,2,0,0,1,2,0.7149253731343284,0.05798522963304867,1
7673-BQGKU,0,0,1,1,0.9565217391304347,1,0,2,1,1,1,1,1,1,2,0,0,0.018905472636815968,0.15216939764597276,0
6723-WSNTY,0,0,1,0,0.9130434782608694,1,2,1,0,2,2,2,2,2,1,1,1,0.8940298507462686,0.8265808908377568,0
9530-EHPOH,1,0,0,0,0.11594202898550722,1,2,0,0,0,2,0,0,0,0,0,2,0.35323383084577115,0.06798984537272096,1
2725-IWWBA,1,0,1,1,0.6231884057971014,1,0,0,2,0,2,2,0,0,1,0,3,0.3845771144278607,0.29324948072928686,0
0345-HKJVM,0,0,0,0,0.04347826086956521,1,0,1,0,0,0,0,2,2,0,0,2,0.7069651741293532,0.06448188322178627,1
1061-PNTHC,0,0,1,1,0.7681159420289856,1,2,1,2,0,2,2,2,2,0,1,3,0.908955223880597,0.6847680590814678,0
0394-YONDK,1,0,1,1,0.9710144927536231,1,2,2,1,1,1,1,1,1,2,0,1,0.06865671641791044,0.20440226171243941,0
6574-MCOEH,0,0,1,1,0.43478260869565205,1,2,0,0,0,2,2,2,2,1,1,2,0.6059701492537314,0.28993768751442417,0
7399-QHBJS,0,0,1,1,0.9999999999999999,1,2,0,2,2,0,2,0,0,2,0,1,0.48258706467661694,0.5471382414031849,0
3049-SOLAY,0,0,1,0,0.48236602175280147,1,2,1,0,0,0,0,2,2,0,1,2,0.7656716417910449,0.03162358642972535,1
0997-YTLNY,0,0,0,1,0.2318840579710145,1,0,0,0,0,0,2,0,0,0,0,3,0.3039800995024875,0.10787560581583197,0
3317-HRTNN,0,0,0,0,0.02898550724637681,1,1,0,0,0,0,0,2,2,0,0,2,0.273134328358209,0.020678513731825526,1
9479-HYNYL,0,0,1,0,0.9855072463768115,1,0,0,0,2,2,2,2,2,2,1,1,0.6213930348258707,0.6561562427879069,0
3235-ETOOB,1,0,1,0,0.07246376811594202,1,0,1,2,0,0,0,0,0,0,1,2,0.5597014925373135,0.06820909300715441,1
9708-KFDBY,1,0,0,0,0.4264026973998779,1,0,2,1,1,1,1,1,1,0,0,1,0.02288557213930348,0.00020193861066236662,0
8058-INTPH,0,0,0,0,0.4264026973998779,1,0,1,0,0,0,0,2,0,0,1,2,0.6109452736318408,0.007021693976459742,1
3642-GKTCT,0,0,0,0,0.8405797101449275,1,2,1,2,2,2,2,2,2,1,1,3,0.963681592039801,0.8048522963304869,0
0774-RMNUW,0,0,1,1,0.9855072463768115,1,1,0,2,2,0,2,2,2,2,0,0,0.41243781094527365,0.47355758135241166,0
1334-PDUKM,0,0,1,0,0.9420289855072463,1,2,1,0,2,2,0,0,0,1,0,1,0.6786069651741293,0.6628375259635356,0
0756-MPZRL,1,0,0,0,0.6231884057971014,1,1,0,0,0,2,2,0,0,1,0,1,0.15373134328358218,0.17528848372951764,0
2242-MFOTG,1,0,0,0,0.43478260869565205,1,2,1,2,0,0,0,0,0,1,0,0,0.6154228855721393,0.298234479575352,0
2927-CVULT,0,0,1,1,0.7246376811594203,1,2,1,2,2,2,2,0,2,2,1,0,0.8537313432835821,0.6401569351488576,0
2144-BFDSO,0,0,1,0,0.6811594202898551,1,2,1,2,2,2,0,2,2,0,0,0,0.900497512437811,0.6246365105008078,0
8745-PVESG,0,0,0,0,0.782608695652174,1,1,0,2,0,2,2,0,0,1,1,1,0.22736318407960202,0.2584179552273252,0
7647-GYYKX,0,0,1,1,0.7391304347826086,1,0,2,1,1,1,1,1,1,2,1,0,0.02089552238805975,0.12388068312947145,0
5647-FXOTP,0,0,1,0,0.8260869565217391,1,2,1,0,2,2,0,2,2,0,1,2,0.8721393034825871,0.7364931917839834,0
5569-OUICF,0,0,1,0,0.3623188405797101,1,2,1,0,0,0,2,2,2,0,1,1,0.8263681592039801,0.3223401800138472,1
8821-XNHVZ,0,0,1,1,0.4264026973998779,1,0,1,0,0,0,0,2,0,0,1,3,0.6149253731343284,0.007067851373182554,1
2082-OJVTK,1,0,1,1,0.3768115942028985,1,2,1,0,0,2,0,0,2,0,1,2,0.7059701492537314,0.30920263097161316,1
9700-ISPUP,0,0,1,1,0.1014492753623188,1,0,0,0,2,0,2,0,2,0,1,2,0.4701492537313433,0.06901684744980383,0
9839-ETQOE,1,0,0,1,0.5797101449275363,1,1,0,2,2,2,0,0,0,0,1,2,0.22089552238805976,0.2185610431571659,0
6078-VESFR,1,0,1,0,0.14492753623188404,1,0,1,0,0,0,0,0,0,0,0,0,0.5194029850746269,0.09581121624740363,0
9027-TMATR,0,0,1,0,0.5797101449275363,1,0,0,2,0,2,2,2,2,2,1,2,0.6024875621890547,0.39712670205400413,0
5940-NFXKV,1,0,1,1,0.2318840579710145,1,2,1,0,0,0,0,0,2,0,1,2,0.6507462686567165,0.16696861297022847,1
1941-HOSAM,1,0,1,1,0.4264026973998779,1,0,1,0,0,0,0,2,2,0,1,2,0.7149253731343284,0.008227555965843514,0
9110-HSGTV,0,0,0,0,0.9565217391304347,1,0,0,2,0,2,2,2,2,2,1,1,0.6388059701492538,0.6388760673897993,0
0704-VCUMB,0,0,1,0,0.8405797101449275,1,0,2,1,1,1,1,1,1,2,0,1,0.01990049751243783,0.1453957996768982,0
6171-ZTVYB,1,0,1,0,0.5797101449275363,1,2,0,2,2,0,2,0,0,0,0,0,0.4776119402985075,0.33331987075928915,0
8053-WWDRO,0,0,1,0,0.04347826086956521,1,0,2,1,1,1,1,1,1,0,0,0,0.01243781094527363,0.01471267020540043,1
9564-KCLHR,1,0,0,0,0.4264026973998779,1,0,0,0,0,0,2,0,0,0,0,3,0.32835820895522394,0.003744518809139119,1
1935-IMVBB,1,0,1,0,0.7681159420289856,1,0,1,0,0,0,0,2,2,0,0,3,0.7109452736318408,0.5693687975998154,0
2535-PBCGC,0,0,1,0,0.9710144927536231,1,1,0,2,2,2,2,2,2,2,0,0,0.4606965174129353,0.5176667435956612,0
2082-CEFLT,1,0,0,0,0.4264026973998779,1,0,0,0,0,0,0,0,0,0,1,2,0.2721393034825871,0.0030925455804292623,1
1470-PSXNM,1,0,1,1,0.6666666666666666,1,2,1,0,2,2,0,2,0,1,1,2,0.7502487562189055,0.5194264943457187,0
1213-NGCUN,0,0,0,0,0.04347826086956521,1,0,0,0,0,0,2,0,0,0,1,0,0.3124378109452736,0.02868105238864524,1
2498-XLDZR,0,0,1,1,0.4202898550724637,1,0,0,2,2,2,2,0,2,2,0,3,0.5507462686567164,0.265180013847219,0
9866-OCCKE,0,0,1,0,0.9999999999999999,1,2,1,2,0,2,2,2,2,2,1,3,0.9104477611940298,0.929673436418186,0
5338-YHWYT,1,0,0,1,0.4927536231884056,1,0,0,2,2,0,2,0,0,2,0,1,0.42985074626865677,0.2635068082160166,0
7718-UPSKJ,0,0,1,0,0.9565217391304347,1,0,1,2,2,0,2,2,2,1,1,1,0.8771144278606966,0.8346526655896608,0
8731-WBBMB,0,0,1,0,0.33333333333333326,1,0,0,0,2,2,2,2,2,0,0,0,0.6333333333333334,0.23768174474959614,0
1448-CYWKC,0,0,1,1,0.7971014492753623,1,2,1,0,2,2,0,2,2,1,1,1,0.8651741293532339,0.7162012462497114,0
7901-IIDQV,1,0,0,0,0.30434782608695643,1,2,0,0,0,0,2,0,0,1,0,0,0.36169154228855727,0.1411781675513501,0
2690-DVRVK,1,0,1,1,0.02898550724637681,1,0,2,1,1,1,1,1,1,1,0,2,0.02288557213930348,0.009306485114239538,0
5688-KZTSN,1,0,1,1,0.17391304347826084,1,0,2,1,1,1,1,1,1,0,1,2,0.017412935323383116,0.03106969766905146,1
1270-XKUCC,0,0,1,1,0.39130434782608686,1,0,2,1,1,1,1,1,1,2,0,3,0.01442786069651747,0.06698015231940915,0
0334-ZFJSR,0,0,1,0,0.753623188405797,1,2,0,2,2,0,2,0,0,1,1,1,0.47562189054726367,0.39733441033925687,0
2894-QOJRX,0,0,1,0,0.3188405797101449,1,1,0,0,0,0,0,2,0,0,1,0,0.15671641791044777,0.09626125086545118,1
5747-PMBSQ,1,0,1,0,0.1014492753623188,1,0,1,0,2,2,2,2,0,0,1,3,0.7388059701492538,0.1056196630510039,1
5583-EJXRD,1,0,1,1,0.5942028985507247,1,1,0,2,2,2,2,0,2,2,1,1,0.3562189054726368,0.2719132240941611,0
4565-EVZMJ,0,0,0,0,0.6376811594202898,1,0,0,2,2,0,2,0,0,1,1,3,0.4044776119402985,0.32243826448188323,0
3143-JQEGI,0,0,1,1,0.14492753623188404,1,0,1,0,0,0,0,2,2,0,0,2,0.6975124378109452,0.13893376413570274,1
6386-SZZKH,0,0,1,1,0.6666666666666666,1,2,1,0,2,2,2,2,2,2,1,0,0.8925373134328358,0.6086314331871683,1
3327-YBAKM,0,0,1,0,0.8840579710144927,1,0,1,2,0,0,2,2,2,1,1,3,0.7825870646766171,0.7264654973459497,0
9441-QHEVC,1,0,0,0,0.4264026973998779,1,0,2,1,1,1,1,1,1,0,0,3,0.008457711442786175,3.4618047542123165e-05,0
6705-LNMDD,1,0,0,0,0.2463768115942029,1,0,0,0,0,0,2,0,0,0,0,3,0.3159203980099503,0.11357604431110083,0
2580-ASVVY,0,0,1,0,0.4927536231884056,1,1,0,2,0,0,2,2,0,2,0,2,0.27014925373134324,0.1816639741518578,0
3370-GQEAL,1,0,1,1,0.39130434782608686,1,2,1,0,0,0,0,2,0,0,0,2,0.6686567164179105,0.2874624971151627,0
5032-USPKF,0,0,0,0,0.5072463768115942,1,2,0,2,2,2,0,2,2,1,0,0,0.6552238805970149,0.36566466651280866,0
2982-IHMFT,0,0,0,0,0.4264026973998779,1,2,1,0,0,0,0,0,0,0,1,3,0.5592039800995026,0.006421647819062959,1
3521-SYVOR,0,0,0,0,0.4927536231884056,1,0,0,0,0,0,0,2,2,0,1,2,0.4626865671641791,0.2684514193399492,1
4254-QPEDE,0,0,1,0,0.7101449275362318,1,1,0,2,2,2,2,2,2,2,0,1,0.4776119402985075,0.3821024694207246,0
6283-GITPX,1,0,0,1,0.9855072463768115,1,0,0,2,2,2,2,2,0,2,1,1,0.5835820895522389,0.635114239556889,0
9526-JAWYF,1,0,0,0,0.33333333333333326,1,0,1,0,2,2,0,2,0,0,0,2,0.7119402985074627,0.2673090237710593,1
0771-CHWSK,1,0,0,0,0.9130434782608694,1,2,0,2,2,2,0,0,2,2,1,1,0.5606965174129352,0.5515347334410339,0
9788-HNGUT,1,0,1,0,0.9999999999999999,1,2,1,2,2,2,2,2,2,2,1,1,0.982089552238806,0.9895684283406415,0
9495-REDIY,1,0,0,1,0.3188405797101449,1,1,0,2,0,0,0,2,0,1,1,1,0.2228855721393035,0.10982575582737131,0
5375-XLDOF,1,0,1,1,0.9565217391304347,1,2,1,2,2,2,2,2,2,2,1,0,0.9562189054726368,0.8824140318486037,0
1172-VIYBP,1,0,1,1,0.7246376811594203,1,2,0,2,2,0,0,0,2,2,0,0,0.5119402985074627,0.42317678282944843,0
5649-VUKMC,0,0,0,0,0.13043478260869562,1,0,1,0,0,2,0,2,2,1,0,3,0.7686567164179106,0.1265116547426725,1
6559-PDZLR,1,0,0,0,0.33333333333333326,1,0,1,0,0,2,2,2,2,0,1,2,0.8,0.2905838910685437,0
8992-OBVDG,1,0,0,0,0.26086956521739124,1,0,0,0,0,2,0,0,2,0,0,3,0.4318407960199005,0.15864297253634893,0
4273-MBHYA,0,0,0,1,0.4264026973998779,1,0,1,0,0,0,0,2,2,0,1,2,0.707462686567164,0.008141010846988206,0
4724-WXVWF,1,0,0,0,0.6521739130434782,1,2,1,2,0,0,2,0,2,0,1,2,0.7676616915422887,0.5107892914839602,0
5701-GUXDC,0,0,1,0,0.33333333333333326,1,1,0,2,0,2,0,0,0,1,0,1,0.17064676616915425,0.11075467343641815,0
1460-UZPRJ,1,0,1,0,0.8260869565217391,1,0,2,1,1,1,1,1,1,2,0,3,0.01691542288557224,0.1430129240710824,0
6082-GLJIX,1,0,0,0,0.21739130434782603,1,0,2,1,1,1,1,1,1,0,0,3,0.009950248756218971,0.03606623586429722,0
5143-EGQFK,0,0,0,0,0.1014492753623188,1,1,0,0,0,0,2,0,0,0,1,2,0.11343283582089553,0.03145626586660513,1
4919-IKATY,1,0,1,1,0.02898550724637681,1,2,1,2,0,2,0,0,0,0,1,2,0.6592039800995024,0.05019039926148164,1
2495-TTHBQ,0,0,0,1,0.01449275362318841,1,0,2,1,1,1,1,1,1,1,1,3,0.021393034825870683,0.007610200784675725,0
0485-ZBSLN,1,0,1,1,0.898550724637681,1,2,2,1,1,1,1,1,1,2,0,1,0.06467661691542292,0.19574198015231936,0
3810-PJUHR,1,0,1,1,0.9710144927536231,1,2,2,1,1,1,1,1,1,2,0,3,0.07064676616915427,0.19574774982690973,0
9050-QLROH,1,0,0,0,0.21739130434782603,1,2,1,0,0,2,0,0,2,0,1,1,0.7208955223880598,0.1821428571428571,1
0847-HGRML,1,0,0,1,0.855072463768116,1,0,2,1,1,1,1,1,1,2,0,0,0.017412935323383116,0.1420840064620355,0
8232-CTLKO,0,0,1,1,0.9130434782608694,1,0,0,2,0,0,0,2,0,2,1,2,0.4129353233830846,0.459035310408493,0
9227-YBAXE,0,0,1,1,0.898550724637681,1,2,0,2,2,0,2,2,2,2,1,0,0.6393034825870647,0.5996192014770367,0
6168-WFVVF,0,0,0,0,0.48236602175280147,1,0,1,0,0,0,0,0,0,0,1,2,0.517910447761194,0.02500576967459034,1
9860-LISIZ,0,0,0,0,0.4492753623188405,1,0,2,1,1,1,1,1,1,0,0,3,0.02089552238805975,0.0755135010385414,0
0112-QAWRZ,1,0,1,1,0.18840579710144925,1,2,1,0,0,2,0,2,0,0,1,0,0.7218905472636816,0.16425109623817213,0
0877-SDMBN,0,0,0,0,0.7391304347826086,1,2,1,2,0,2,0,2,2,1,1,0,0.8527363184079603,0.6485402723286406,1
2786-GCDPI,0,0,0,0,0.6811594202898551,1,2,1,0,0,2,2,2,2,0,1,2,0.8626865671641791,0.600455804292638,0
4043-MKDTV,1,0,1,0,0.9855072463768115,1,0,1,0,2,2,2,2,2,2,1,2,0.8656716417910448,0.8392510962381722,0
8065-YKXKD,0,0,0,0,0.1014492753623188,1,2,1,0,0,0,0,0,0,0,1,2,0.5621890547263682,0.09010500807754443,1
9637-EIHEQ,0,0,0,0,0.4264026973998779,1,0,0,0,0,0,2,0,0,0,1,2,0.3238805970149254,0.00369259173782599,1
9229-RQABD,1,0,0,0,0.21739130434782603,1,2,2,1,1,1,1,1,1,1,0,3,0.05472636815920401,0.046815139626125074,0
8313-KTIHG,1,0,0,0,0.01449275362318841,1,0,0,0,0,0,2,2,0,0,1,2,0.42835820895522386,0.0266097392107085,0
5320-BRKGK,0,0,1,1,0.7971014492753623,1,2,0,2,0,2,2,2,0,2,0,3,0.5726368159203981,0.5073794138010617,0
6284-KMNUF,0,0,1,0,0.7681159420289856,1,2,1,2,0,0,0,2,2,1,1,2,0.7935323383084578,0.6060235402723286,0
9689-PTNPG,1,0,0,0,0.4661002186524596,1,0,1,0,0,0,0,2,0,0,1,2,0.6169154228855722,0.014510731594738063,1
9465-RWMXL,1,0,1,0,0.4202898550724637,1,2,1,0,0,2,0,0,0,0,1,2,0.6034825870646767,0.28030810062312483,1
6229-UOLQL,1,0,1,1,0.7681159420289856,1,1,0,2,2,0,2,2,0,1,1,3,0.3358208955223881,0.3307292868682206,0
2362-IBOOY,1,0,0,0,0.4782608695652173,1,2,1,0,0,0,0,0,2,0,1,2,0.6616915422885572,0.34979806138933767,1
3137-LUPIX,0,0,0,0,0.01449275362318841,1,2,0,0,0,0,2,2,0,0,1,3,0.4592039800995026,0.027025155781213922,0
0843-WTBXE,1,0,0,0,0.7246376811594203,1,2,1,0,0,0,0,2,0,0,0,0,0.6686567164179105,0.5190918532194784,1
6143-JQKEA,1,0,0,0,0.1014492753623188,1,0,0,0,0,0,0,0,0,0,1,1,0.2741293532338308,0.04816524348026771,0
8676-OOQEJ,1,0,0,0,0.01449275362318841,1,1,0,0,0,0,2,0,0,0,0,2,0.12189054726368159,0.011493191783983392,0
5515-IDEJJ,1,0,1,1,0.4264026973998779,1,0,2,1,1,1,1,1,1,0,0,3,0.016417910447761197,0.00012693284098780344,1
9701-CDXHR,0,0,1,0,0.6956521739130435,1,0,1,0,0,0,0,0,0,0,0,3,0.5064676616915423,0.41897069005308096,0
7450-NWRTR,1,0,0,0,0.13043478260869562,1,2,1,0,0,2,0,2,2,0,1,2,0.8079601990049752,0.13632010154627278,1
8124-NZVGJ,0,0,0,0,0.04347826086956521,1,1,0,0,0,0,2,2,2,1,1,3,0.30845771144278605,0.027325178859912286,0
2162-FRZAA,1,0,1,1,0.8695652173913043,1,1,0,0,2,2,2,0,0,2,0,0,0.20995024875621893,0.2742037849065313,0
5376-DEQCP,0,0,0,0,0.4264026973998779,1,0,1,0,0,0,0,0,0,0,1,2,0.5208955223880597,0.005977382875605786,1
5118-MUEYH,0,0,1,0,0.6521739130434782,1,2,1,0,2,0,2,2,2,0,1,1,0.8641791044776119,0.5844391876298176,0
9095-HFAFX,0,0,0,0,0.02898550724637681,1,0,1,0,0,0,0,2,0,0,1,1,0.6243781094527363,0.0427879067620586,1
5627-TVBPP,0,0,0,1,0.4637681159420289,1,0,2,1,1,1,1,1,1,1,1,1,0.018407960199005036,0.07220170782367871,0
2379-ENZGV,1,0,0,0,0.04347826086956521,1,0,1,0,2,0,0,2,0,0,1,2,0.6626865671641791,0.05823909531502422,1
3936-QQFLL,1,0,0,0,0.4661002186524596,1,0,2,1,1,1,1,1,1,0,0,3,0.014925373134328401,0.002365566582044787,0
2589-AYCRP,0,0,0,0,0.6811594202898551,1,0,2,1,1,1,1,1,1,1,0,0,0.014925373134328401,0.11196053542580198,0
4067-HLYQI,0,0,0,0,0.43478260869565205,1,0,1,0,0,0,0,0,0,0,1,0,0.518905472636816,0.27547888299099926,0
5124-EOGYE,1,0,0,0,0.40579710144927533,1,0,2,1,1,1,1,1,1,2,0,3,0.021890547263681615,0.0715151165474267,0
5057-RKGLH,0,0,1,1,0.08695652173913042,1,0,2,1,1,1,1,1,1,2,0,3,0.02089552238805975,0.019882298638356777,0
0292-WEGCH,0,0,1,1,0.7391304347826086,1,2,0,0,2,2,2,2,2,0,1,2,0.6761194029850747,0.5198765289637663,0
8910-ICHIU,0,0,0,0,0.6231884057971014,1,0,1,2,2,2,0,2,0,1,1,1,0.7701492537313435,0.5360489268405262,0
4097-YODCF,1,0,0,1,0.4492753623188405,1,2,1,2,2,0,0,2,2,1,1,2,0.8512437810945274,0.39833833371797833,0
9715-WZCLW,1,0,1,1,0.9855072463768115,1,2,1,2,0,0,0,2,2,2,1,2,0.7855721393034827,0.7952342487883682,0
9786-YWNHU,0,0,1,1,0.8695652173913043,1,0,0,2,2,2,2,0,0,2,0,3,0.4507462686567164,0.4610431571659358,0
6407-GSJNL,0,0,0,0,0.6956521739130435,1,2,2,1,1,1,1,1,1,2,0,0,0.06666666666666671,0.1464574198015232,0
6005-OBZPH,0,0,0,0,0.33333333333333326,1,2,1,0,2,0,0,2,0,0,1,2,0.7054726368159204,0.2606565889683822,1
4049-ZPALD,0,0,1,0,0.8840579710144927,1,0,1,2,0,2,0,2,2,2,1,0,0.8034825870646767,0.7335564274174937,0
7932-WPTDS,0,0,1,0,0.4264026973998779,1,1,0,0,0,0,0,0,0,0,1,2,0.06517412935323386,0.0006923609508424078,1
3733-UOCWF,1,0,1,0,0.8405797101449275,1,2,1,0,2,0,2,0,0,1,1,0,0.6696517412935323,0.6038483729517656,0
6833-JMZYP,0,0,0,0,0.17391304347826084,1,0,1,0,0,2,0,2,2,0,1,1,0.7537313432835822,0.17154973459496883,0
2722-VOJQL,1,0,0,0,0.8840579710144927,1,2,1,0,2,0,2,2,2,1,1,1,0.8696517412935325,0.7944034156473576,1
1310-QRITU,0,0,0,0,0.21739130434782603,1,2,0,0,0,0,0,0,0,0,1,2,0.3189054726368159,0.10321947842141702,0
